name,age,is_alive,score
vBzWxbK,34,False,29.43
QZNoGGM,80,True,74.79
ZVnmkVn,25,False,4.41
SCrGraL,83,False,4.27
VyvEtXy,92,True,32.57
,44,,28.31
CgOHSjN,75,False,83.89
xAtDgrQ,62,True,96.43
eahltoI,84,,79.88
QAfUGtZ,55,False,4.6
sJGpezO,100,False,8.96
AuoWqpQ,,True,43.83
KjrGdwO,,False,81.65
SljcIbC,64,False,78.05
CdmzLkB,94,,27.85
APJEwyt,89,True,16.96
vdaIlKs,87,True,14.95
GqGNXPS,40,False,
BWlCcVp,8,True,4.61
jvxlUDw,95,False,88.5
OARhURo,9,False,44.12
ltQDmXo,31,True,2.14
ZwtMIHD,45,False,69.39
RcECspm,38,True,96.8
JXZpSEl,3,,21.71
JPjLfAE,76,False,34.16
IxRnEtG,91,False,11.18
MntlUnk,69,False,35.64
uZAHety,79,False,94.53
fpIgGFL,24,True,71.92
BkCnNix,3,False,68.0
JqziYjR,49,True,43.83
fNekGes,12,True,24.13
nuxjgsd,28,True,49.46
hUrAEZG,45,True,16.21
LPMBMro,11,True,39.4
xtucmko,27,False,18.71
atbCAge,65,True,42.31
pjhMxYT,48,True,67.55
tWIckci,86,False,79.41
OslQDNb,13,False,18.32
vzTPgMW,4,True,39.11
TqtRkjT,50,False,72.17
lGhcjxO,15,False,49.56
VthVrSz,66,True,27.64
ZMLckDr,42,False,98.39
ddQBVOw,81,True,29.86
NqZcBln,57,True,15.99
nkaiETK,41,True,84.04
VLjnhBp,63,True,11.55
aCbejAh,55,False,75.15
,70,False,77.84
rBtwbTI,12,False,21.81
TVkROiZ,61,False,49.28
ZuqFQvx,20,True,91.82
,29,,82.92
lvIWRIm,56,True,25.72
oOzLQRg,41,False,14.35
qQUdtlJ,64,False,95.23
PNObAFa,22,True,36.9
gCGrmsG,29,False,26.25
kstTvsa,65,False,11.85
FVNpBrM,31,False,
DvIGbKU,46,False,
MDwnufd,72,False,72.21
OKvRMUB,19,False,55.99
wYFpgjf,53,False,88.96
ISOvxkA,,False,88.66
RcblQtN,69,False,22.85
TeHIkhr,40,False,63.74
,,True,96.55
LhPwEpc,65,True,85.05
dKQaTQZ,34,False,68.99
LNfNZZq,59,True,9.46
SdErWED,86,True,65.51
yiUvVzf,83,True,77.57
sXmhDUU,29,True,19.59
,22,True,16.65
YqsvfsY,83,True,29.21
NbYApKx,49,True,42.76
zQiESlH,72,False,43.25
VyVSUIp,95,,
UwmCOYK,28,True,25.19
WGbzsXe,49,,18.62
,39,True,97.88
OKyWFvv,48,True,25.94
OpCVAfv,26,True,50.34
NsgPvNH,83,True,86.72
hNGijlv,89,False,51.81
CYUCHfQ,72,False,92.84
vffvyLY,23,False,31.2
qZPhcvl,87,False,3.31
kkNauhL,74,,1.28
yQKFDzf,61,True,
aosGGFC,3,True,10.41
QuZRSgD,72,False,2.29
BIVigVh,3,False,45.71
YuTbAnf,1,False,63.9
RwTJasS,54,False,
yIGoBmC,28,,79.61
HzEtLRC,75,True,17.8
vYNXUBB,87,True,78.02
yEcWNyf,57,False,81.49
ykaGmFJ,,True,34.02
AUXJlwc,53,False,86.34
BBbzPFY,87,False,69.05
zbeqNQA,36,False,52.39
Pwxpwux,10,True,88.72
,90,True,66.04
jOCVfGS,,True,57.43
upOickG,76,False,49.31
,32,False,
rVnCzgK,73,True,27.97
ZDSYeCk,49,False,1.93
VAqxgGu,58,True,2.11
vrGWYcm,,True,82.64
XfrKxOD,73,True,98.43
JFJTaQo,,True,68.74
YNZnpJX,46,False,27.37
yVAsccj,80,False,22.46
sFPuviT,42,False,62.6
rvjOlwe,70,True,77.46
thAUVPP,57,False,27.99
OAONwQG,76,False,73.01
chwCsUV,88,,74.41
BtlGruP,11,True,86.9
,12,True,64.42
vEEaZoM,42,False,99.81
NmHZtsp,15,False,79.71
IbTAsoL,28,False,15.46
rzWGPHY,40,True,39.88
PGDsrsb,13,False,3.26
xyKcNhQ,29,True,12.08
aXOzypp,79,True,76.91
LBxPIUm,33,True,38.15
OKduNkn,65,True,73.15
MHmYDVr,,,36.8
kuwVGWA,98,False,47.65
ILwknvC,67,,3.27
tNEKfgG,4,True,54.65
yjRxILo,10,True,32.83
QljiSqU,30,False,83.42
bAnvSaR,90,True,74.97
ibcluGE,38,False,60.57
eARPZTC,80,True,16.51
BpjMHPX,64,True,84.46
OMwdKzr,92,True,74.5
SKMajsh,96,True,62.42
ZVZngry,90,False,19.39
hLprdGy,9,True,7.7
fMIZLoa,45,True,22.43
sYCyWax,49,True,34.14
RRbnKVr,5,False,83.22
UiFQTbh,37,True,36.16
JBrcqtN,75,True,29.0
TcCwCXK,85,True,9.01
PvpdveP,84,False,30.6
MsARpTZ,26,True,99.49
olCodXj,4,True,93.34
FYGiaKb,15,False,7.63
qfAIEip,48,False,
fCYQbMH,45,True,30.96
clAiJpH,23,True,6.78
VxznoDN,64,False,
AjtfrKD,31,True,98.18
,12,False,30.22
oUyipgw,73,True,71.26
nOrEMJp,31,False,93.16
nwhBGwe,64,False,36.81
ukDHpsm,91,True,78.8
fMFKjrH,44,False,16.0
sKWugGz,80,True,54.91
fnGrAzF,58,False,35.03
UloBRZl,52,False,50.47
VeYRlVI,47,True,47.34
ZUeCdcc,28,True,65.35
RIUplhN,74,False,94.23
NYRAqpA,97,,50.5
MqfXGCd,65,True,92.32
gQbiBKH,88,True,73.39
nQiomiE,46,True,16.07
teecNXg,33,False,15.3
bZkjdab,82,True,51.76
aMXjdAK,57,,79.36
cDmVqcS,48,False,31.9
fgkcxhs,44,True,57.57
OGDplKi,,False,51.79
FjxGwXb,21,True,72.6
eHvvset,37,False,67.44
HNvyozY,87,False,81.78
Ogyoxlh,94,True,60.65
SShBSgr,20,True,76.81
NpbeajF,89,True,38.37
SVKoChp,33,False,98.54
zSWsmGT,86,True,74.03
CfrpHOt,84,,58.35
TrBnfHJ,72,False,38.05
cXqQwPm,71,True,43.59
cqpmrUE,37,False,24.11
VjHZwPY,49,True,61.3
RYFXbhE,16,True,59.66
MJLYugj,26,True,66.09
,61,False,9.05
,20,True,60.59
xXLKuvH,64,True,57.1
kZOpaMb,78,True,75.72
GLtoBBL,37,True,95.25
TpQenUX,94,True,26.79
,87,False,
EdlAOIv,15,True,41.33
mChPfCQ,99,,56.23
ZMeqVSA,36,False,69.4
PNwfIbV,89,False,58.05
Ytmlqje,56,True,54.71
KYwLZnF,31,False,39.31
uulpdpO,,False,9.04
DEvlCXT,33,,36.27
mDBfAVA,31,,14.06
eYbBOTY,2,False,65.85
nVnXMeO,21,,71.86
XrThOvd,52,False,46.23
dxcKVjG,44,True,87.01
WkbwKvi,95,True,11.97
TKHaMdA,67,False,77.97
AScSYxC,33,False,29.09
OAezYRl,24,True,76.72
mlpjrBB,77,True,94.21
pGqUKGb,64,True,52.55
MfuPpMT,86,True,31.72
YXteaqC,34,True,65.4
OTfwHLs,7,,85.11
kgAwCRQ,27,,35.55
sXGMuHR,75,True,28.56
YQbxbFo,33,True,50.64
tBCkJIn,14,False,16.19
ZaDjvPQ,41,False,55.08
hlriPRW,76,False,68.03
KPYYqhN,69,True,96.45
iDpwwts,67,True,56.12
HuakMan,9,False,6.26
aNcbZtn,94,True,
vywXhLs,45,True,58.97
,29,False,
QncsKRj,20,True,21.74
gOIVafA,30,,75.88
PjiZFLm,63,False,88.29
gGVusEb,43,True,83.83
uZFkqhl,58,False,50.35
pCoJDpd,91,True,84.74
HFYhCEs,78,False,74.79
geGvdmV,20,False,83.55
MCpyLUD,58,False,18.24
qJlaRpa,75,False,2.25
TwudhRq,84,False,27.88
,91,False,56.96
PuPbeYH,28,False,7.05
vwuqEnW,83,False,86.48
KZDwirN,27,False,14.62
VuCzijy,2,True,14.45
wqOzYCN,82,True,31.65
vgkONcY,44,False,97.29
zsXSOBZ,95,True,48.61
QUZyeLS,27,False,75.6
CnhhUzr,17,True,13.35
LEmFjZF,61,True,58.19
XHBRbVf,28,False,92.76
BWNYUMP,83,True,55.37
puCDxRu,8,,5.31
LrzzhKv,18,False,19.01
grijyUx,12,False,13.02
bIOGNCg,29,,78.3
vnuTnEt,58,False,11.61
LoOZRKC,1,False,24.71
KIcuNPi,98,False,3.11
OQqouQd,80,False,9.37
LxiRvSp,,True,14.65
JAiouDo,22,False,57.55
glyJVEH,55,False,33.76
xYPcTEg,79,False,34.58
rKtdMEY,89,True,56.24
SXSICfQ,80,True,49.48
HwIzuxV,76,False,87.34
DOOPvfP,60,True,24.25
dOLVuMh,72,False,25.11
jMNwKle,15,True,35.26
CxtlMep,2,True,55.0
fyGlQhS,95,False,94.47
cLmPdqA,44,,22.08
KxtRwCC,35,True,41.9
dUAdPjL,27,True,80.16
YQfSOsW,81,,16.44
OdlYwAe,91,False,15.68
cpaeqSd,8,False,34.01
WiDaYXG,68,False,76.01
PNGXyCy,36,True,22.24
CrMoElR,45,True,64.11
PAQlNxs,66,False,52.36
iwXWBrU,8,False,64.06
EdqTYLT,51,True,87.16
bTRtxZm,37,True,10.62
FxJLxlG,73,True,95.08
ESIKTYy,40,False,91.46
RnLKJAG,,False,87.48
YYJhDci,88,False,25.68
TzbTOTx,88,True,9.74
fQTNsIK,76,True,
ATnbcKi,32,True,15.16
pMWmjba,40,True,9.47
lRiVwhB,68,True,4.09
ZroqPnt,12,True,48.26
JjheSCS,22,False,54.67
EvvWbMs,,False,8.09
,67,False,53.46
sLBBzTb,5,False,35.18
RHmOHtJ,1,False,77.47
mMZoyUN,73,True,
qwLcrKi,46,False,42.77
zeukcag,69,True,98.3
TiaFSVY,62,False,76.03
KmcAppl,47,True,48.17
NURMLgy,27,False,91.24
wlarGri,9,False,30.11
dzhfeLt,1,True,56.17
wZNhaRD,,False,64.2
aLjrous,65,True,90.35
qCIsjeO,85,True,10.17
TCdqWsQ,2,True,67.38
ikiwOia,91,,62.85
MNgvOHo,33,True,9.47
leOvGrO,74,True,75.04
jfbUaDw,97,True,95.95
zrZbiiA,97,False,36.35
pQxgnZM,76,True,72.42
NzjBKnm,46,False,4.82
BFbJpdV,35,False,21.82
HWbnVfa,,True,30.63
piouRhr,28,True,42.76
HCDyNKd,36,False,1.71
QVlnTGO,69,True,22.35
OEpUnVX,53,False,62.99
kSxPEDb,66,False,40.81
FRYbhRb,93,True,36.54
ZVApWpq,40,False,32.22
qEUWkbn,18,False,95.44
DCFZnFr,54,True,27.68
,9,True,29.93
hlXFhdC,40,True,86.66
VfkctEB,49,False,51.6
JBjcRFh,65,False,73.98
emjBCxO,20,False,4.32
CCRnOGd,92,True,95.23
cBaqyuo,28,False,66.55
kECsiii,13,False,10.09
RkxcqMY,3,,33.24
ZAuBxme,93,False,84.05
HSgGPmx,58,False,85.67
tSlZAOv,80,True,54.6
JTxEwrk,4,False,12.02
CfjQsoB,68,True,65.15
ajXRCEX,87,,
HTsVsyy,,False,
awawnWi,73,True,23.01
ZIRMagJ,82,True,
FEnpnGa,42,False,75.51
ujEfzOX,,False,77.0
AHdLWvz,34,True,16.96
PCkrIhw,43,False,77.62
,81,True,88.68
clTjpFU,51,False,
CSHkxoG,,True,25.09
KPUukSu,18,False,80.75
nxbccbU,66,False,46.11
sKYXxVJ,31,True,2.12
UjBOvtw,11,False,62.12
GRCzdSi,54,True,78.45
vofeOLP,35,False,18.41
jdDZOnw,63,,37.44
rhlefRH,66,True,26.61
izqausA,84,True,1.68
tzbraJM,98,False,18.82
oBxJQKF,3,True,79.7
JuDHxat,16,True,56.99
kTVONgP,62,False,77.65
apattvE,53,False,31.17
HbELWhH,45,False,23.77
,38,False,11.65
bvtaQUT,55,True,31.88
exQKJos,17,False,3.72
ouOeWul,21,True,84.65
UfmKKgY,,False,26.99
YUZTodF,74,False,64.0
tHcPion,62,False,89.14
AdsDEgV,50,False,40.64
nrQNkKa,62,False,44.71
gItvUpF,46,True,92.52
iJnmfrX,58,False,73.25
QGCXHka,89,True,66.02
iHxYZhW,23,True,69.2
JGdOGIV,16,True,61.13
YznkKUr,8,False,59.02
IwDIugA,31,False,5.29
ajmJJTn,72,True,20.25
bqVXsej,58,True,13.69
Rxbbtvx,28,True,33.19
SIFKmsi,6,True,90.71
baUrXqh,32,True,71.72
DbRsKTj,80,True,91.42
RoKcJNB,13,False,31.01
IJPqzaO,51,True,21.9
xyClKpA,93,True,77.6
WrgVNIV,99,False,37.25
TjEfPKQ,37,True,37.19
uTkansX,47,False,47.5
KhqkzEp,56,False,70.91
YaaFvHn,64,True,58.35
,88,False,63.02
xrjXayE,25,False,46.48
fqgLzsF,26,False,
aJwcHkL,56,True,17.3
acwqWOB,80,True,9.74
IKnvplq,98,True,52.15
MYoFlqX,62,True,44.96
pzllnXo,34,False,9.39
IQsiDUo,5,True,
wfmVthv,95,False,40.18
XswoazQ,8,False,69.07
Decrgca,53,False,13.93
IXCySKv,40,True,3.6
VAQmMXS,5,False,23.87
,54,True,46.42
Qintskj,2,False,4.79
zAeAiai,70,True,87.17
TYHGxlc,61,False,73.13
Hdnmrjc,,True,85.14
HOeZobo,29,True,7.84
uOvGcOP,53,True,21.72
qboyGuW,49,False,82.81
QTxjlpU,84,False,43.15
,78,True,
JoNJNpC,58,True,73.6
olYXhKL,53,True,93.41
dSzgDKx,57,True,89.96
kPICIai,85,,35.94
yhGtmZT,,True,85.06
TuXgjGd,43,True,5.91
gJmkMpC,95,True,98.18
FDtwGrp,14,False,3.31
btBPUaS,9,True,91.7
cxzFROm,76,True,82.54
ihlHkMR,,True,14.43
BubXTsJ,1,False,11.75
dVFZGCS,29,False,54.04
,57,False,24.51
ZgUDGCY,10,False,3.25
JQGwDoi,20,False,65.63
shbPXRh,94,True,67.24
UapsuOr,22,True,14.99
MORXCPP,79,True,70.25
iatOjWR,23,True,28.88
nZMzUAL,97,True,45.86
laEluIQ,34,False,26.41
LEGvMsT,54,True,89.47
UKpmQkE,32,False,96.52
uKiXViO,81,True,89.5
ZmYmaUu,26,False,66.01
VeHFvqu,27,False,53.1
bNiYucJ,53,True,10.18
kftjFaV,44,True,72.82
BnqVyhF,21,True,77.12
lXOkqVR,93,True,39.16
QUKBOMa,7,False,19.89
HFjQlKP,50,True,69.56
pAudFom,25,True,83.09
uQepRvo,61,False,25.36
kkgExEB,1,False,68.66
sMKfzLF,5,False,63.44
kTWAwef,70,False,22.82
ERWXXHg,94,False,78.9
ZmzzXMg,70,,1.43
ItUCbxc,91,False,5.95
qzIXxDd,46,True,15.79
vGLKPTQ,82,True,61.97
,12,True,59.53
CXlmWnU,62,False,85.11
GbUdLas,55,False,29.32
WeFcAoI,46,False,50.79
CmPTlZo,,,69.19
JBWylrJ,78,True,92.89
AmNzqCq,54,True,46.87
aZMwloo,51,True,57.14
cBBAxMy,89,True,
BQEBsBr,46,False,42.09
WFccBrb,21,False,60.51
aubxpJq,9,False,95.89
YbGnVnw,82,False,18.49
,23,False,51.37
nmDZyDm,90,True,32.83
EPiDLxF,87,False,84.78
EQwErxa,89,False,
sVMVjLl,65,True,31.38
dJehiXq,30,True,93.69
serUZnS,53,True,62.52
RZoVAgQ,29,False,85.59
dOWNyfD,7,False,95.06
XvluKno,52,True,95.3
PzroTZw,17,False,88.99
YLzVaIQ,27,True,89.84
CueMsBt,47,False,11.9
xAOEOaD,54,True,26.8
JNlZpfg,69,False,59.69
jBnXyEF,61,False,34.95
YPokVhw,2,True,94.49
iDZHBDG,38,True,66.09
KEYAjEW,34,False,41.61
hkNiSTg,31,True,74.49
FukSBJF,11,False,
JIqzFLL,80,False,61.53
JyMAThw,73,True,19.26
zbtNaqC,96,True,84.81
FXafNOq,77,True,64.57
ENdouCd,34,False,78.33
pCdonxB,34,True,94.22
IglcDbh,7,True,23.66
YMDiRUJ,52,True,23.66
YObPjHk,39,False,70.99
JqINVZC,63,False,77.71
yQKQBop,10,True,58.37
vmWsWup,91,True,74.31
kTEzzNG,18,False,82.62
bEzxSUK,72,True,
ICymIwZ,,True,67.55
MDTwlrv,11,False,71.97
NkLEffQ,22,True,16.74
lLlisoS,99,True,
ilZVpuO,40,False,25.24
RDegnPt,94,False,14.96
ocaPucu,98,True,79.27
gGFwoXh,78,True,50.55
wfJwrQo,59,,2.82
ArDIkyl,11,True,28.76
ycQbfjH,39,True,78.69
oFgaoRS,56,True,79.88
FQzPzLU,87,False,36.05
tfHTNwY,31,False,77.12
KwZQEox,49,True,93.1
IwfVFBn,90,False,75.41
USupjfY,83,False,44.12
EWzANKD,23,False,83.59
yhwGAJu,100,False,76.95
AHIKfOD,93,True,58.51
kKPAcgk,66,True,
LXedNnC,79,False,68.12
TBcSviP,6,False,
iaVuARC,95,True,50.91
vuXZIXX,93,,98.34
romvSjK,24,True,6.84
EXJyBpN,53,True,75.67
CPpMklq,34,False,68.57
yITpQbq,57,False,56.39
VYxJqLn,34,True,59.18
ZdOGYbF,15,False,88.32
,34,False,7.46
UKhQlAq,16,True,3.71
gdybpZP,41,True,50.83
XjveIgq,56,True,
mpmkVJK,,False,19.42
vIXxuWe,52,True,18.15
FYUUuKk,94,False,85.72
tgXxbHW,14,True,3.31
nPcGCdQ,81,False,12.99
QnboYPA,58,True,51.42
vMwLHLF,50,True,52.78
mkLWjgu,77,True,94.85
gnYNQAg,99,False,33.21
nmAbbtn,80,True,59.04
hAbDDUK,36,False,91.27
BIcfeIX,99,True,51.78
zVcvAYq,75,True,35.69
NmlEQMH,28,True,91.93
WOXQhjV,94,True,25.9
AEIdBrD,37,True,94.87
jxOvIZm,3,True,32.76
ufJdAtI,3,True,80.77
GFhutEK,87,False,26.41
yxChZrT,86,True,15.37
jUaRbzp,30,True,43.21
bMYCXds,84,True,38.25
MEGwsTs,,True,66.58
EqqCvYW,5,False,31.77
wCFVUAZ,47,True,31.35
ivQpKMt,85,False,54.58
PbytmHR,100,True,98.77
MxSGxAj,,True,50.68
gBjMkuk,55,False,23.8
PVNixIz,40,True,74.19
FqabBfj,12,False,35.03
rkATDCw,11,False,86.39
xRKkzZp,96,True,61.85
KNxzMCP,72,False,
EwdCntK,77,True,52.86
jGDuRsG,98,False,47.01
CrTpQEO,19,False,72.26
SFELUlH,28,False,42.05
doQiWBA,79,False,59.3
ApwhAnN,87,,1.42
ChpOeMD,60,True,64.81
tjKveCK,20,False,78.37
jONuCcn,2,False,85.74
agmaPDj,42,True,37.71
HnLXMEH,50,True,74.21
gfVejhj,71,True,36.68
OyaSrGi,9,True,12.71
BXLyrGg,25,True,46.81
LIyLszt,74,False,85.11
AUGgjiU,,False,93.62
VqalsVN,53,False,66.04
XVQJmHM,33,,25.69
wEwWfub,11,True,74.45
dRdpLON,36,True,73.62
ikPpttJ,15,False,1.88
RGScGCn,88,True,51.52
DEZyRjk,75,True,13.58
IFKGkQS,31,True,
EHUlusu,39,False,77.79
zWZNeVF,42,False,18.57
IaNUxUk,7,False,57.18
OLRshJE,100,False,94.74
cHMJavA,79,False,56.77
pidOXOq,,True,78.34
eMMBTwG,7,True,37.13
HzeRZhn,86,False,35.6
OdHGbug,58,False,96.67
mQUXUPr,20,True,52.41
dBwypyK,9,True,39.81
xsAJAEf,81,False,19.0
AOrvysm,,True,44.1
pFqTfTz,40,True,61.54
QopLGos,58,False,94.71
QKsfYXK,18,False,
ijMSlmN,48,False,91.96
,88,False,81.97
FTxkRhm,37,False,89.68
DOdMBnr,17,False,89.31
UkKFxKi,12,True,6.77
,52,True,41.24
coXeXCa,71,,
XqqVnGD,63,,74.22
jqBLMUY,75,False,69.05
gpACtTo,80,False,72.29
YCSeDLs,66,True,
KHWRPMZ,67,True,64.08
HwLjoyb,45,False,45.29
cELNrHj,26,False,3.28
ICjqYpf,66,True,11.54
mfqwhdS,22,True,74.51
QORUGSD,55,False,52.18
LvINBnE,95,True,8.15
tDpngWd,53,False,69.28
CbCDQBU,75,False,29.38
HtsCmrq,75,True,78.05
XfdWvmK,,False,98.39
,10,False,28.4
kKwctDt,87,False,44.64
wFWeRGp,73,False,3.31
,37,False,1.14
zwGdeBM,89,False,
,58,True,57.65
rJViMwP,90,True,96.81
hWjfoTD,75,False,74.46
TSPuaDk,26,False,47.79
IybkoIh,7,False,34.9
htjYiNH,92,True,3.91
oiajEby,92,False,94.51
eTrCYpO,65,False,
QyTFHds,20,True,79.5
ypiVQOc,93,False,78.61
jewolkH,64,False,64.14
ximVUvp,71,False,81.08
spRNvSw,37,False,97.91
WziGagq,6,True,38.03
UmGCUFB,75,True,79.27
MuCTedB,15,,15.9
RKqHxpx,51,True,96.64
dMlUuVR,35,False,62.15
qjNTHGr,61,False,26.34
QryfXog,64,False,82.11
TodHOAq,,True,98.06
OYHzcjD,89,True,5.81
ooaGLUQ,35,False,62.85
nXRNpyg,61,False,14.45
,50,False,
stpBsfa,27,,51.06
WvQDbBj,19,True,54.41
dWuJVMq,15,False,55.03
YrjFzwc,43,True,46.19
CxQrjwp,78,True,92.82
gnHQPkI,89,False,93.45
,81,True,85.3
vNiiJpB,33,True,44.24
OkAzgyX,82,False,55.77
,72,False,20.09
QCFpriH,38,False,54.02
NDRJpPC,76,False,22.99
pcXbiBY,45,False,10.52
niTavVw,28,False,18.78
BvpQoyQ,31,False,3.2
glLQeTn,8,True,35.44
etnPsGt,8,True,92.42
LPSuofG,63,True,
hRrATmp,15,True,64.75
ugxtpcp,2,True,46.49
wZoEDOv,89,False,51.3
JrumKBv,,False,37.86
,72,False,59.28
lrVdBeU,78,,
TDsNEmL,1,True,63.57
cDmtiyk,82,False,96.83
REkkZfT,,False,96.81
zhgAzAO,28,False,92.46
xBYnaXn,99,False,63.57
FrLwjrH,94,,29.35
VlqWMEN,2,False,39.91
FuCuaAm,88,True,68.17
Hiwptce,76,True,48.0
,79,True,63.46
NSsHmrt,73,False,54.66
UxTyRzm,60,False,22.26
feawTfg,63,True,83.56
JPbBOfd,82,True,
yVDjNce,53,False,48.39
ZpupTBX,51,False,76.53
gLTaDeP,84,False,48.6
oHuTomc,47,True,43.17
ZfwHnfd,48,,13.44
ZqPsNbe,15,True,78.06
nAvsdAS,63,False,38.73
YgJXUQU,93,False,97.43
,57,True,10.68
kFQYlnU,56,False,50.07
Boqddce,42,False,62.38
zfsqvvi,19,True,92.44
VbYMVLk,2,True,25.99
zxTwzZx,25,True,9.21
qZjCjzw,50,False,87.72
hODYhgN,38,True,46.27
PeiKgZI,44,True,31.93
OyhnjKA,63,False,18.88
DbwLDDT,26,True,68.29
LpLNadQ,54,False,24.59
aUCOHVJ,49,True,46.87
ZFWrncU,93,True,17.37
YJqWFWD,45,True,14.93
FIvmjPq,84,False,55.93
XTMljyv,17,False,42.46
dahCyCj,36,,8.39
OmCrysw,47,False,99.95
cPoKzfH,76,False,99.08
RDrmCyW,69,True,75.9
tXFgqin,19,False,76.01
oazRwUg,43,False,97.31
mcVacVo,34,True,36.04
IbqDpvH,73,False,91.66
qZIXjlP,77,False,9.96
xPfwPff,75,False,86.8
oJbufaC,40,True,1.86
LcwtlBN,51,True,76.22
EMzRKkT,65,,91.51
GqYnIMh,47,True,33.52
VCYWvww,40,False,93.47
OqkAuAe,92,False,56.67
qhMmlac,26,True,45.18
apThMqJ,65,True,57.9
CIPtmtH,1,True,7.39
Huissxv,,True,63.24
UueVnzZ,76,False,76.98
whLHTlX,22,False,25.88
VQAvVov,48,True,83.18
wbptbIP,99,True,78.63
jMfuSuJ,91,True,68.68
BQalCeG,,True,13.15
kqxcvUO,49,False,69.95
SBpxkZW,45,True,
zEHUFzY,50,False,82.75
VbXxyKd,98,True,77.55
AgyHfiy,61,False,37.36
NSLysly,12,False,41.18
GYVTpOb,33,True,1.78
rWRNBSy,36,True,34.92
hGEJZlw,77,True,49.0
,59,False,52.35
JpQfIRv,49,True,25.09
TtcvtFA,75,True,19.26
vClnmeZ,30,False,92.04
vZxmUVl,29,True,73.65
hiqANux,43,False,47.36
,92,True,47.24
UHPnFbL,20,False,55.27
aDnCkTJ,26,False,76.9
ylRmEbj,8,False,39.72
SEhTTtq,14,True,32.58
KOiKicT,67,False,
nxYdDwd,8,False,17.52
qxVqeVe,42,False,58.39
kbHnNNi,23,True,73.6
rSZLutO,96,True,25.91
PjbNYmC,26,False,51.54
,84,False,26.65
lKKwPQB,74,True,1.53
RWHddzE,39,False,46.44
KoYdxvT,35,True,53.87
pVIBJoq,26,True,21.93
,96,True,11.73
pCeKSZA,11,True,45.49
UxlWiKT,32,False,23.64
weQDrcN,18,True,99.81
NTZqRUE,70,False,56.58
uzwRteY,52,False,
AnggUHf,100,True,43.56
tjVnoSn,47,False,84.23
AGckXrz,100,True,30.93
cwacejV,31,True,74.1
qYqoFop,,True,58.31
rnzyTMf,30,True,57.79
FVeAyHA,52,False,79.78
VWZbzSi,44,True,17.33
LOsQSBH,96,True,84.69
QOAeJcB,,True,56.58
IsMTalM,19,False,21.17
IbQgdkJ,100,True,55.94
qdVLMWX,76,False,46.87
ulzjbcU,57,False,58.76
XwZPlRA,23,,40.84
epROCYL,2,True,55.18
GqiuwoY,45,False,8.96
lXxcOPy,5,True,17.06
rnJZERG,41,False,6.19
RYcbQjm,36,False,74.44
WIPffmJ,38,False,16.75
wXbYZXQ,46,False,25.32
umYCURv,15,False,8.33
tLlFJEI,44,False,
aWpavyA,37,False,29.49
zgipLKj,61,True,84.12
zLMUhdP,16,False,28.1
GfPwHPh,5,True,92.92
DnjOtwh,51,False,
nJRCzna,41,False,15.63
PAOKLzt,60,True,77.12
shWQSJg,22,True,29.79
lxSsrvw,67,True,59.03
oksKjME,68,False,79.16
UqQKfjE,66,False,91.61
TedfUDZ,47,False,28.73
cYxMASS,55,True,
QnbdeYM,50,False,20.93
PXoSnZq,76,False,76.85
nKYcQNx,47,,66.13
jEeuxUs,22,True,63.74
voGhYUS,82,,
ckcrvsB,27,False,33.85
lMBuxvH,73,True,63.13
GzMMsZb,66,False,44.32
,7,False,93.02
IBwQqOR,62,False,
mNioIqs,12,True,62.53
gksooon,47,False,97.62
uOedmNu,96,,25.68
YrMFdnx,11,True,21.4
oJvkQZd,71,False,91.51
gCbzNOP,89,,56.5
XbIuoBs,23,False,44.06
FnZdSBH,26,False,
hLZEOyI,97,False,28.15
pkNkqgZ,,True,81.83
DsApjnu,92,True,58.64
hiTDeuE,45,False,96.02
ZnUkgkP,71,True,10.54
zYxsBdQ,17,False,
zWbNlSb,56,False,88.45
KDAtvNt,35,False,85.44
OQeeqdi,93,False,82.42
yoeSQJX,17,True,78.27
ELkDWCj,74,True,64.74
Ecixwhu,65,True,34.07
,61,False,
OvqoCUY,60,False,99.87
zEhxxBA,63,True,62.59
QIJmxUj,68,False,15.5
OmoTIPG,58,True,10.87
FlwCgMA,56,True,57.18
sSwSqfW,76,False,60.01
gKjqLyC,,False,31.07
DyJmSLg,52,False,33.88
WzbzuCb,25,True,19.72
WqVcKFx,40,False,74.7
rIojcjv,66,False,9.43
jjFWsDy,50,True,17.27
fOadTJQ,29,True,58.21
,99,False,42.08
bBurFGl,78,,83.88
YFHOPeh,,True,46.43
BaLCuKX,93,False,62.02
ETfCBZU,,True,22.89
LtNsDfI,91,True,91.39
DzLyoVj,73,,3.58
bzMWWkF,56,True,31.85
QADnOQF,53,True,94.46
LUBTiwR,85,False,10.43
fgcOwdL,76,True,53.39
XQpaqlV,44,False,2.24
dtutFuF,60,True,78.37
EXZrqoC,28,,95.83
kJbHmip,25,False,60.84
ieeeXTh,22,True,44.65
NcByXOG,89,False,3.76
huzfCHA,15,,12.67
jelzKII,2,True,8.48
oRVYBSR,19,True,96.27
yLDupfQ,46,False,94.99
OqKfrCr,74,False,73.01
mNCPYAM,23,False,34.98
XXsNUdk,95,True,19.1
bmgCLrL,65,False,97.57
pClWClX,41,True,75.8
wHwGZSt,82,True,20.07
VwqEMYT,28,True,87.81
PjNPbMp,47,False,80.08
ifjTUhs,71,True,91.56
KLJCJEx,60,False,75.78
